latitude,longitude,datetime,filename,object_name,object_quantity,,time,,
29.64819444,-82.34100278,2023-02-01T12:07:55.0,000061.01.JPG,Tree,10,,12:07 PM,,44958.5055
29.64819444,-82.34100278,2023-02-01T12:07:55.0,000061.01.JPG,Plant,1,,12:07 PM,,44958.5055
29.64819444,-82.34100278,2023-02-01T12:07:52.0,000060.01.JPG,Tree,11,,12:07 PM,,44958.50546
29.64819444,-82.34100278,2023-02-01T12:07:52.0,000060.01.JPG,Plant,1,,12:07 PM,,44958.50546
29.64819444,-82.34100278,2023-02-01T12:07:49.0,000059.01.JPG,Tree,10,,12:07 PM,,44958.50543
29.64819444,-82.34100278,2023-02-01T12:07:49.0,000059.01.JPG,Plant,1,,12:07 PM,,44958.50543
29.64819444,-82.34100278,2023-02-01T12:07:46.0,000058.01.JPG,Tree,9,,12:07 PM,,44958.50539
29.64819444,-82.34100278,2023-02-01T12:07:46.0,000058.01.JPG,Plant,1,,12:07 PM,,44958.50539
29.64819444,-82.34100278,2023-02-01T12:07:43.0,000057.01.JPG,Tree,7,,12:07 PM,,44958.50536
29.64819444,-82.34100278,2023-02-01T12:07:43.0,000057.01.JPG,Plant,1,,12:07 PM,,44958.50536
29.64819444,-82.34100278,2023-02-01T12:07:40.0,000056.01.JPG,Tree,10,,12:07 PM,,44958.50532
29.64819444,-82.34100278,2023-02-01T12:07:40.0,000056.01.JPG,Plant,1,,12:07 PM,,44958.50532
29.64819444,-82.34100278,2023-02-01T12:07:37.0,000055.01.JPG,Tree,9,,12:07 PM,,44958.50529
29.64819444,-82.34100278,2023-02-01T12:07:37.0,000055.01.JPG,Plant,1,,12:07 PM,,44958.50529
29.64819444,-82.34100278,2023-02-01T12:07:34.0,000054.01.JPG,Tree,10,,12:07 PM,,44958.50525
29.64819444,-82.34100278,2023-02-01T12:07:34.0,000054.01.JPG,Plant,1,,12:07 PM,,44958.50525
29.64819444,-82.34100278,2023-02-01T12:07:31.0,000053.01.JPG,Tree,10,,12:07 PM,,44958.50522
29.64819444,-82.34100278,2023-02-01T12:07:31.0,000053.01.JPG,Plant,1,,12:07 PM,,44958.50522
29.64819444,-82.34100278,2023-02-01T12:07:28.0,000052.01.JPG,Tree,11,,12:07 PM,,44958.50519
29.64819444,-82.34100278,2023-02-01T12:07:28.0,000052.01.JPG,Plant,1,,12:07 PM,,44958.50519
29.64819444,-82.34100278,2023-02-01T12:07:25.0,000051.01.JPG,Tree,9,,12:07 PM,,44958.50515
29.64819444,-82.34100278,2023-02-01T12:07:25.0,000051.01.JPG,Plant,1,,12:07 PM,,44958.50515
29.64819444,-82.34100278,2023-02-01T12:07:22.0,000050.01.JPG,Tree,9,,12:07 PM,,44958.50512
29.64819444,-82.34100278,2023-02-01T12:07:22.0,000050.01.JPG,Plant,1,,12:07 PM,,44958.50512
29.64819444,-82.34100278,2023-02-01T12:07:18.0,000049.01.JPG,Tree,7,,12:07 PM,,44958.50507
29.64819444,-82.34100278,2023-02-01T12:07:18.0,000049.01.JPG,Plant,1,,12:07 PM,,44958.50507
29.64819444,-82.34100278,2023-02-01T12:07:15.0,000048.01.JPG,Tree,9,,12:07 PM,,44958.50503
29.64819444,-82.34100278,2023-02-01T12:07:15.0,000048.01.JPG,Plant,1,,12:07 PM,,44958.50503
29.64819444,-82.34100278,2023-02-01T12:07:12.0,000047.01.JPG,Tree,7,,12:07 PM,,44958.505
29.64819444,-82.34100278,2023-02-01T12:07:12.0,000047.01.JPG,Plant,1,,12:07 PM,,44958.505
29.64819444,-82.34100278,2023-02-01T12:07:09.0,000046.01.JPG,Tree,8,,12:07 PM,,44958.50497
